Sample,Time(S),CH1(V),CH2(V)
1335,-0.000265,-0.0798874,-0.798874
1336,-0.000264,-0.0798874,-0.782896
1337,-0.000263,-0.0798874,-0.703009
1338,-0.000262,-0.0798874,-0.655076
1339,-0.000261,-0.0798874,-0.607144
1340,-0.00026,-0.0798874,-0.559212
1341,-0.000259,-0.0798874,-0.511279
1342,-0.000258,-0.0798874,-0.447369
1343,-0.000257,-0.0798874,-0.415414
1344,-0.000256,-0.0798874,-0.351504
1345,-0.000255,-0.0798874,-0.303572
1346,-0.000254,-0.0798874,-0.271617
1347,-0.000253,-0.0639099,-0.207707
1348,-0.000252,-0.0639099,-0.159775
1349,-0.000251,-0.0639099,-0.111842
1350,-0.00025,-0.0639099,-0.0639099
1351,-0.000249,-0.0639099,0
1352,-0.000248,-0.0958648,0.0319549
1353,-0.000247,-0.0798874,0.0798874
1354,-0.000246,-0.0798874,0.12782
1355,-0.000245,-0.0798874,0.159775
1356,-0.000244,-0.0639099,0.239662
1357,-0.000243,-0.0639099,0.287594
1358,-0.000242,-0.0958648,0.319549
1359,-0.000241,-0.0798874,0.367482
1360,-0.00024,-0.0798874,0.399437
1361,-0.000239,-0.0798874,0.495302
1362,-0.000238,-0.0798874,0.511279
1363,-0.000237,-0.0958648,0.591166
1364,-0.000236,-0.0958648,0.623121
1365,-0.000235,-0.0958648,0.671054
1366,-0.000234,-0.0958648,0.734964
1367,-0.000233,-0.0958648,0.766919
1368,-0.000232,-0.0958648,0.814851
1369,-0.000231,-0.0639099,0.878761
1370,-0.00023,-0.0798874,0.910716
1371,-0.000229,-0.0798874,0.974626
1372,-0.000228,-0.0798874,1.00658
1373,-0.000227,-0.0639099,1.03854
1374,-0.000226,-0.0958648,1.11842
1375,-0.000225,-0.0958648,1.15038
1376,-0.000224,-0.0798874,1.21429
1377,-0.000223,-0.0639099,1.24624
1378,-0.000222,-0.0798874,1.31015
1379,-0.000221,-0.0639099,1.34211
1380,-0.00022,-0.0798874,1.39004
1381,-0.000219,-0.0798874,1.45395
1382,-0.000218,-0.0639099,1.4859
1383,-0.000217,-0.0798874,1.53384
1384,-0.000216,-0.0958648,1.56579
1385,-0.000215,-0.0798874,1.61372
1386,-0.000214,-0.0798874,1.69361
1387,-0.000213,-0.0798874,1.72557
1388,-0.000212,-0.0798874,1.7735
1389,-0.000211,-0.0798874,1.80545
1390,-0.00021,-0.0798874,1.83741
1391,-0.000209,-0.0798874,1.9173
1392,-0.000208,-0.0798874,1.96523
1393,-0.000207,-0.0639099,1.99718
1394,-0.000206,-0.0958648,2.02914
1395,-0.000205,-0.0958648,2.06109
1396,-0.000204,-0.0958648,2.14098
1397,-0.000203,-0.0958648,2.15696
1398,-0.000202,-0.0958648,2.22087
1399,-0.000201,-0.0958648,2.25282
1400,-0.0002,-0.0958648,2.28478
1401,-0.000199,-0.0958648,2.31673
1402,-0.000198,-0.0958648,2.39662
1403,-0.000197,-0.0958648,2.4126
1404,-0.000196,-0.0639099,2.47651
1405,-0.000195,-0.0958648,2.50846
1406,-0.000194,-0.0639099,2.54042
1407,-0.000193,-0.0798874,2.5564
1408,-0.000192,-0.0798874,2.63628
1409,-0.000191,-0.0798874,2.66824
1410,-0.00019,-0.0798874,2.71617
1411,-0.000189,-0.0798874,2.74813
1412,-0.000188,-0.0798874,2.7641
1413,-0.000187,-0.0798874,2.84399
1414,-0.000186,-0.0798874,2.87595
1415,-0.000185,-0.0798874,2.9079
1416,-0.000184,-0.0798874,2.92388
1417,-0.000183,-0.0798874,2.98779
1418,-0.000182,-0.0798874,3.01974
1419,-0.000181,-0.0798874,3.06767
1420,-0.00018,-0.0798874,3.09963
1421,-0.000179,-0.0798874,3.13158
1422,-0.000178,-0.0958648,3.16354
1423,-0.000177,-0.0798874,3.19549
1424,-0.000176,-0.0798874,3.22745
1425,-0.000175,-0.0798874,3.24343
1426,-0.000174,-0.0798874,3.30734
1427,-0.000173,-0.0798874,3.35527
1428,-0.000172,-0.0798874,3.38722
1429,-0.000171,-0.0798874,3.41918
1430,-0.00017,-0.0798874,3.45113
1431,-0.000169,-0.0798874,3.48309
1432,-0.000168,-0.0798874,3.49907
1433,-0.000167,-0.0798874,3.547
1434,-0.000166,-0.0798874,3.57895
1435,-0.000165,-0.0798874,3.61091
1436,-0.000164,-0.0798874,3.64286
1437,-0.000163,-0.0639099,3.67482
1438,-0.000162,-0.0798874,3.6908
1439,-0.000161,-0.0479324,3.72275
1440,-0.00016,-0.0479324,3.77068
1441,-0.000159,-0.0798874,3.78666
1442,-0.000158,-0.0639099,3.81862
1443,-0.000157,-0.0639099,3.85057
1444,-0.000156,-0.0639099,3.86655
1445,-0.000155,-0.0798874,3.8985
1446,-0.000154,-0.0639099,3.93046
1447,-0.000153,-0.0798874,3.96241
1448,-0.000152,-0.0639099,3.97839
1449,-0.000151,-0.0479324,4.02632
1450,-0.00015,-0.0798874,4.0423
1451,-0.000149,-0.0798874,4.07426
1452,-0.000148,-0.0798874,4.07426
1453,-0.000147,-0.0639099,4.10621
1454,-0.000146,-0.0639099,4.13817
1455,-0.000145,-0.0798874,4.13817
1456,-0.000144,-0.0639099,4.15414
1457,-0.000143,-0.0639099,4.17012
1458,-0.000142,-0.0639099,4.20208
1459,-0.000141,-0.0798874,4.20208
1460,-0.00014,-0.0798874,4.20208
1461,-0.000139,-0.0798874,4.21805
1462,-0.000138,-0.0798874,4.21805
1463,-0.000137,-0.0798874,4.21805
1464,-0.000136,-0.0798874,4.21805
1465,-0.000135,-0.0798874,4.21805
1466,-0.000134,-0.0798874,4.21805
1467,-0.000133,-0.0798874,4.21805
1468,-0.000132,-0.0798874,4.21805
1469,-0.000131,-0.0798874,4.21805
1470,-0.00013,-0.0639099,4.21805
1471,-0.000129,-0.0639099,4.21805
1472,-0.000128,-0.0639099,4.21805
1473,-0.000127,-0.0798874,4.21805
1474,-0.000126,-0.0639099,4.21805
1475,-0.000125,-0.0639099,4.21805
1476,-0.000124,-0.0639099,4.21805
1477,-0.000123,-0.0639099,4.21805
1478,-0.000122,-0.0639099,4.21805
1479,-0.000121,-0.0639099,4.21805
1480,-0.00012,-0.0639099,4.21805
1481,-0.000119,-0.0639099,4.21805
1482,-0.000118,-0.0798874,4.21805
1483,-0.000117,-0.0798874,4.21805
1484,-0.000116,-0.0479324,4.21805
1485,-0.000115,-0.0798874,4.21805
1486,-0.000114,-0.0798874,4.21805
1487,-0.000113,-0.0798874,4.21805
1488,-0.000112,-0.0798874,4.21805
1489,-0.000111,-0.0798874,4.21805
1490,-0.00011,-0.0798874,4.21805
1491,-0.000109,-0.0639099,4.21805
1492,-0.000108,-0.0639099,4.21805
1493,-0.000107,-0.0798874,4.21805
1494,-0.000106,-0.0639099,4.21805
1495,-0.000105,-0.0639099,4.21805
1496,-0.000104,-0.0798874,4.21805
1497,-0.000103,-0.0639099,4.20208
1498,-0.000102,-0.0639099,4.21805
1499,-0.000101,-0.0639099,4.21805
1500,-0.0001,-0.0639099,4.21805
1501,-9.9e-05,-0.0639099,4.21805
1502,-9.8e-05,-0.0639099,4.21805
1503,-9.7e-05,-0.0798874,4.21805
1504,-9.6e-05,-0.0639099,4.21805
1505,-9.5e-05,-0.0639099,4.21805
1506,-9.4e-05,-0.0479324,4.20208
1507,-9.3e-05,-0.0798874,4.25001
1508,-9.2e-05,-0.0798874,4.1861
1509,-9.1e-05,-0.0639099,4.21805
1510,-9e-05,-0.0798874,4.20208
1511,-8.9e-05,-0.0639099,4.20208
1512,-8.8e-05,-0.0639099,4.21805
1513,-8.7e-05,-0.0798874,4.21805
1514,-8.6e-05,-0.0798874,4.21805
1515,-8.5e-05,-0.0798874,4.20208
1516,-8.4e-05,-0.0798874,4.20208
1517,-8.3e-05,-0.0798874,4.21805
1518,-8.2e-05,-0.0798874,4.1861
1519,-8.1e-05,-0.0639099,4.20208
1520,-8e-05,-0.0639099,4.20208
1521,-7.9e-05,-0.0798874,4.20208
1522,-7.8e-05,-0.0798874,4.1861
1523,-7.7e-05,-0.0798874,4.21805
1524,-7.6e-05,-0.0798874,4.20208
1525,-7.5e-05,-0.0798874,4.20208
1526,-7.4e-05,-0.0798874,4.20208
1527,-7.3e-05,-0.0798874,4.20208
1528,-7.2e-05,-0.0798874,4.20208
1529,-7.1e-05,-0.0798874,4.20208
1530,-7e-05,-0.0798874,4.20208
1531,-6.9e-05,-0.0798874,4.17012
1532,-6.8e-05,-0.0798874,4.13817
1533,-6.7e-05,-0.0798874,4.12219
1534,-6.6e-05,-0.0798874,4.09023
1535,-6.5e-05,-0.0798874,4.05828
1536,-6.4e-05,-0.0798874,4.0423
1537,-6.3e-05,-0.0798874,4.0423
1538,-6.2e-05,-0.0798874,3.97839
1539,-6.1e-05,-0.0798874,3.96241
1540,-6e-05,-0.0798874,3.94644
1541,-5.9e-05,-0.0798874,3.94644
1542,-5.8e-05,-0.0798874,3.91448
1543,-5.7e-05,-0.0798874,3.91448
1544,-5.6e-05,-0.0798874,3.88253
1545,-5.5e-05,-0.0798874,3.85057
1546,-5.4e-05,-0.0798874,3.83459
1547,-5.3e-05,-0.0798874,3.80264
1548,-5.2e-05,-0.0639099,3.78666
1549,-5.1e-05,-0.0798874,3.73873
1550,-5e-05,-0.0639099,3.72275
1551,-4.9e-05,-0.0639099,3.6908
1552,-4.8e-05,-0.0798874,3.67482
1553,-4.7e-05,-0.0798874,3.64286
1554,-4.6e-05,-0.0798874,3.61091
1555,-4.5e-05,-0.0798874,3.59493
1556,-4.4e-05,-0.0798874,3.56298
1557,-4.3e-05,-0.0798874,3.51504
1558,-4.2e-05,-0.0798874,3.48309
1559,-4.1e-05,-0.0798874,3.46711
1560,-4e-05,-0.0798874,3.43516
1561,-3.9e-05,-0.0798874,3.4032
1562,-3.8e-05,-0.0798874,3.37125
1563,-3.7e-05,-0.0798874,3.33929
1564,-3.6e-05,-0.0639099,3.27538
1565,-3.5e-05,-0.0639099,3.27538
1566,-3.4e-05,-0.0798874,3.22745
1567,-3.3e-05,-0.0798874,3.19549
1568,-3.2e-05,-0.0798874,3.16354
1569,-3.1e-05,-0.0798874,3.13158
1570,-3e-05,-0.0798874,3.09963
1571,-2.9e-05,-0.0798874,3.06767
1572,-2.8e-05,-0.0798874,3.01974
1573,-2.7e-05,-0.0798874,2.95583
1574,-2.6e-05,-0.0798874,2.93986
1575,-2.5e-05,-0.0798874,2.9079
1576,-2.4e-05,-0.0798874,2.87595
1577,-2.3e-05,-0.0798874,2.84399
1578,-2.2e-05,-0.0798874,2.79606
1579,-2.1e-05,-0.0798874,2.74813
1580,-2e-05,-0.0798874,2.71617
1581,-1.9e-05,-0.0798874,2.68422
1582,-1.8e-05,-0.0798874,2.62031
1583,-1.7e-05,-0.0798874,2.62031
1584,-1.6e-05,-0.0798874,2.54042
1585,-1.5e-05,-0.0798874,2.50846
1586,-1.4e-05,-0.0798874,2.47651
1587,-1.3e-05,-0.0798874,2.42858
1588,-1.2e-05,-0.0798874,2.38064
1589,-1.1e-05,-0.0798874,2.33271
1590,-1e-05,-0.0798874,2.30076
1591,-9e-06,-0.0798874,2.23685
1592,-8e-06,-0.0798874,2.20489
1593,-7e-06,-0.0798874,2.17294
1594,-6e-06,-0.0798874,2.09305
1595,-5e-06,-0.0798874,2.06109
1596,-4e-06,-0.0798874,2.02914
1597,-3e-06,-0.0798874,1.98121
1598,-2e-06,-0.0798874,1.94925
1599,-1e-06,-0.0798874,1.9173
1600,0,-0.0798874,1.85339
1601,1e-06,-0.0639099,1.80545
1602,2e-06,-0.0639099,1.74154
1603,3e-06,-0.0479324,1.72557
1604,4e-06,-0.0639099,1.66166
1605,5e-06,-0.0479324,1.61372
1606,6e-06,-0.0798874,1.58177
1607,7e-06,-0.0798874,1.51786
1608,8e-06,-0.0798874,1.46993
1609,9e-06,-0.0798874,1.43797
1610,1e-05,-0.0798874,1.35809
1611,1.1e-05,-0.0798874,1.32613
1612,1.2e-05,-0.0639099,1.2782
1613,1.3e-05,-0.0639099,1.24624
1614,1.4e-05,-0.0639099,1.18233
1615,1.5e-05,-0.0798874,1.11842
1616,1.6e-05,-0.0479324,1.08647
1617,1.7e-05,-0.0798874,1.03854
1618,1.8e-05,-0.0798874,0.990603
1619,1.9e-05,-0.0798874,0.958648
1620,2e-05,-0.0798874,0.878761
1621,2.1e-05,-0.0479324,0.846806
1622,2.2e-05,-0.0639099,0.814851
1623,2.3e-05,-0.0639099,0.750941
1624,2.4e-05,-0.0639099,0.687031
1625,2.5e-05,-0.0639099,0.639099
1626,2.6e-05,-0.0639099,0.607144
1627,2.7e-05,-0.0479324,0.575189
1628,2.8e-05,-0.0798874,0.511279
1629,2.9e-05,-0.0479324,0.447369
1630,3e-05,-0.0639099,0.399437
1631,3.1e-05,-0.0639099,0.367482
1632,3.2e-05,-0.0639099,0.319549
1633,3.3e-05,-0.0639099,0.271617
1634,3.4e-05,-0.0639099,0.207707
1635,3.5e-05,-0.0639099,0.159775
1636,3.6e-05,-0.0639099,0.12782
1637,3.7e-05,-0.0479324,0.0639099
1638,3.8e-05,-0.0798874,0.0319549
1639,3.9e-05,-0.0798874,-0.0479324
1640,4e-05,-0.0479324,-0.0798874
1641,4.1e-05,-0.0639099,-0.12782
1642,4.2e-05,-0.0639099,-0.175752
1643,4.3e-05,-0.0639099,-0.207707
1644,4.4e-05,-0.0639099,-0.271617
1645,4.5e-05,-0.0639099,-0.319549
1646,4.6e-05,-0.0479324,-0.383459
1647,4.7e-05,-0.0479324,-0.415414
1648,4.8e-05,-0.0639099,-0.463347
1649,4.9e-05,-0.0639099,-0.511279
1650,5e-05,-0.0639099,-0.559212
1651,5.1e-05,-0.0639099,-0.607144
1652,5.2e-05,-0.0639099,-0.655076
1653,5.3e-05,-0.0639099,-0.734964
1654,5.4e-05,-0.0639099,-0.766919
1655,5.5e-05,-0.0639099,-0.798874
1656,5.6e-05,-0.0639099,-0.846806
1657,5.7e-05,-0.0639099,-0.910716
1658,5.8e-05,-0.0639099,-0.958648
1659,5.9e-05,-0.0639099,-1.00658
1660,6e-05,-0.0639099,-1.03854
1661,6.1e-05,-0.0639099,-1.10245
1662,6.2e-05,-0.0639099,-1.1344
1663,6.3e-05,-0.0639099,-1.19831
1664,6.4e-05,-0.0639099,-1.23027
1665,6.5e-05,-0.0639099,-1.29418
1666,6.6e-05,-0.0639099,-1.32613
1667,6.7e-05,-0.0639099,-1.35809
1668,6.8e-05,-0.0639099,-1.43797
1669,6.9e-05,-0.0639099,-1.46993
1670,7e-05,-0.0639099,-1.51786
1671,7.1e-05,-0.0639099,-1.54981
1672,7.2e-05,-0.0639099,-1.61372
1673,7.3e-05,-0.0639099,-1.64568
1674,7.4e-05,-0.0639099,-1.69361
1675,7.5e-05,-0.0639099,-1.75752
1676,7.6e-05,-0.0639099,-1.78948
1677,7.7e-05,-0.0639099,-1.82143
1678,7.8e-05,-0.0639099,-1.90132
1679,7.9e-05,-0.0639099,-1.94925
1680,8e-05,-0.0639099,-1.96523
1681,8.1e-05,-0.0639099,-2.02914
1682,8.2e-05,-0.0639099,-2.07707
1683,8.3e-05,-0.0639099,-2.10903
1684,8.4e-05,-0.0639099,-2.14098
1685,8.5e-05,-0.0639099,-2.20489
1686,8.6e-05,-0.0639099,-2.23685
1687,8.7e-05,-0.0639099,-2.28478
1688,8.8e-05,-0.0639099,-2.33271
1689,8.9e-05,-0.0639099,-2.33271
1690,9e-05,-0.0639099,-2.4126
1691,9.1e-05,-0.0639099,-2.46053
1692,9.2e-05,-0.0639099,-2.47651
1693,9.3e-05,-0.0639099,-2.54042
1694,9.4e-05,-0.0639099,-2.57237
1695,9.5e-05,-0.0639099,-2.62031
1696,9.6e-05,-0.0639099,-2.66824
1697,9.7e-05,-0.0639099,-2.70019
1698,9.8e-05,-0.0639099,-2.73215
1699,9.9e-05,-0.0639099,-2.78008
1700,0.0001,-0.0639099,-2.79606
1701,0.000101,-0.0639099,-2.87595
1702,0.000102,-0.0639099,-2.9079
1703,0.000103,-0.0639099,-2.93986
1704,0.000104,-0.0639099,-2.97181
1705,0.000105,-0.0479324,-2.98779
1706,0.000106,-0.0798874,-3.0517
1707,0.000107,-0.0479324,-3.09963
1708,0.000108,-0.0639099,-3.13158
1709,0.000109,-0.0639099,-3.16354
1710,0.00011,-0.0639099,-3.19549
1711,0.000111,-0.0639099,-3.22745
1712,0.000112,-0.0639099,-3.2594
1713,0.000113,-0.0639099,-3.32331
1714,0.000114,-0.0639099,-3.32331
1715,0.000115,-0.0639099,-3.35527
1716,0.000116,-0.0479324,-3.41918
1717,0.000117,-0.0798874,-3.43516
1718,0.000118,-0.0798874,-3.49907
1719,0.000119,-0.0798874,-3.49907
1720,0.00012,-0.0798874,-3.53102
1721,0.000121,-0.0479324,-3.57895
1722,0.000122,-0.0639099,-3.61091
1723,0.000123,-0.0639099,-3.64286
1724,0.000124,-0.0639099,-3.67482
1725,0.000125,-0.0639099,-3.70677
1726,0.000126,-0.0639099,-3.73873
1727,0.000127,-0.0639099,-3.75471
1728,0.000128,-0.0639099,-3.80264
1729,0.000129,-0.0639099,-3.83459
1730,0.00013,-0.0639099,-3.85057
1731,0.000131,-0.0639099,-3.88253
1732,0.000132,-0.0639099,-3.91448
1733,0.000133,-0.0639099,-3.94644
1734,0.000134,-0.0639099,-3.96241
1735,0.000135,-0.0479324,-3.99437
1736,0.000136,-0.0639099,-4.02632
1737,0.000137,-0.0639099,-4.05828
1738,0.000138,-0.0639099,-4.09023
1739,0.000139,-0.0639099,-4.09023
1740,0.00014,-0.0639099,-4.12219
1741,0.000141,-0.0479324,-4.13817
1742,0.000142,-0.0639099,-4.17012
1743,0.000143,-0.0639099,-4.20208
1744,0.000144,-0.0639099,-4.20208
1745,0.000145,-0.0639099,-4.23403
1746,0.000146,-0.0639099,-4.28196
1747,0.000147,-0.0639099,-4.28196
1748,0.000148,-0.0639099,-4.31392
1749,0.000149,-0.0639099,-4.31392
1750,0.00015,-0.0639099,-4.34587
1751,0.000151,-0.0639099,-4.36185
1752,0.000152,-0.0479324,-4.37783
1753,0.000153,-0.0639099,-4.39381
1754,0.000154,-0.0639099,-4.39381
1755,0.000155,-0.0639099,-4.40978
1756,0.000156,-0.0639099,-4.39381
1757,0.000157,-0.0639099,-4.42576
1758,0.000158,-0.0479324,-4.42576
1759,0.000159,-0.0798874,-4.40978
1760,0.00016,-0.0639099,-4.42576
1761,0.000161,-0.0639099,-4.39381
1762,0.000162,-0.0639099,-4.39381
1763,0.000163,-0.0639099,-4.42576
1764,0.000164,-0.0639099,-4.40978
1765,0.000165,-0.0639099,-4.44174
1766,0.000166,-0.0639099,-4.42576
1767,0.000167,-0.0798874,-4.42576
1768,0.000168,-0.0639099,-4.44174
1769,0.000169,-0.0639099,-4.44174
1770,0.00017,-0.0639099,-4.44174
1771,0.000171,-0.0639099,-4.44174
1772,0.000172,-0.0798874,-4.44174
1773,0.000173,-0.0798874,-4.44174
1774,0.000174,-0.0798874,-4.44174
1775,0.000175,-0.0639099,-4.44174
1776,0.000176,-0.0639099,-4.44174
1777,0.000177,-0.0798874,-4.44174
1778,0.000178,-0.0798874,-4.44174
1779,0.000179,-0.0798874,-4.44174
1780,0.00018,-0.0798874,-4.44174
1781,0.000181,-0.0798874,-4.44174
1782,0.000182,-0.0798874,-4.44174
1783,0.000183,-0.0798874,-4.44174
1784,0.000184,-0.0798874,-4.44174
1785,0.000185,-0.0798874,-4.44174
1786,0.000186,-0.0798874,-4.44174
1787,0.000187,-0.0798874,-4.44174
1788,0.000188,-0.0798874,-4.44174
1789,0.000189,-0.0798874,-4.44174
1790,0.00019,-0.0798874,-4.44174
1791,0.000191,-0.0798874,-4.44174
1792,0.000192,-0.0798874,-4.44174
1793,0.000193,-0.0798874,-4.44174
1794,0.000194,-0.0798874,-4.44174
1795,0.000195,-0.0798874,-4.44174
1796,0.000196,-0.0798874,-4.44174
1797,0.000197,-0.0798874,-4.44174
1798,0.000198,-0.0798874,-4.44174
1799,0.000199,-0.0798874,-4.44174
1800,0.0002,-0.0798874,-4.44174
1801,0.000201,-0.0798874,-4.44174
1802,0.000202,-0.0798874,-4.44174
1803,0.000203,-0.0798874,-4.44174
1804,0.000204,-0.0798874,-4.44174
1805,0.000205,-0.0798874,-4.44174
1806,0.000206,-0.0798874,-4.44174
1807,0.000207,-0.0798874,-4.44174
1808,0.000208,-0.0798874,-4.44174
1809,0.000209,-0.0798874,-4.44174
1810,0.00021,-0.0798874,-4.44174
1811,0.000211,-0.0798874,-4.42576
1812,0.000212,-0.0798874,-4.45772
1813,0.000213,-0.0798874,-4.45772
1814,0.000214,-0.0798874,-4.45772
1815,0.000215,-0.0798874,-4.45772
1816,0.000216,-0.0639099,-4.45772
1817,0.000217,-0.0639099,-4.45772
1818,0.000218,-0.0798874,-4.48967
1819,0.000219,-0.0798874,-4.45772
1820,0.00022,-0.0798874,-4.42576
1821,0.000221,-0.0798874,-4.39381
1822,0.000222,-0.0798874,-4.36185
1823,0.000223,-0.0798874,-4.31392
1824,0.000224,-0.0798874,-4.31392
1825,0.000225,-0.0798874,-4.26599
1826,0.000226,-0.0798874,-4.26599
1827,0.000227,-0.0798874,-4.20208
1828,0.000228,-0.0798874,-4.20208
1829,0.000229,-0.0798874,-4.17012
1830,0.00023,-0.0798874,-4.13817
1831,0.000231,-0.0479324,-4.13817
1832,0.000232,-0.0798874,-4.09023
1833,0.000233,-0.0798874,-4.09023
1834,0.000234,-0.0798874,-4.05828
1835,0.000235,-0.0798874,-4.0423
1836,0.000236,-0.0798874,-3.99437
1837,0.000237,-0.0798874,-3.97839
1838,0.000238,-0.0798874,-3.94644
1839,0.000239,-0.0798874,-3.93046
1840,0.00024,-0.0798874,-3.8985
1841,0.000241,-0.0798874,-3.86655
1842,0.000242,-0.0798874,-3.85057
1843,0.000243,-0.0798874,-3.81862
1844,0.000244,-0.0798874,-3.78666
1845,0.000245,-0.0798874,-3.73873
1846,0.000246,-0.0798874,-3.70677
1847,0.000247,-0.0798874,-3.6908
1848,0.000248,-0.0798874,-3.65884
1849,0.000249,-0.0798874,-3.62689
1850,0.00025,-0.0798874,-3.57895
1851,0.000251,-0.0798874,-3.53102
1852,0.000252,-0.0798874,-3.49907
1853,0.000253,-0.0798874,-3.46711
1854,0.000254,-0.0798874,-3.43516
1855,0.000255,-0.0798874,-3.4032
1856,0.000256,-0.0798874,-3.37125
1857,0.000257,-0.0798874,-3.33929
1858,0.000258,-0.0798874,-3.27538
1859,0.000259,-0.0798874,-3.24343
1860,0.00026,-0.0798874,-3.22745
1861,0.000261,-0.0798874,-3.17952
1862,0.000262,-0.0798874,-3.13158
1863,0.000263,-0.0798874,-3.09963
1864,0.000264,-0.0639099,-3.0517
1865,0.000265,-0.0639099,-3.01974
1866,0.000266,-0.0639099,-2.95583
1867,0.000267,-0.0798874,-2.93986
1868,0.000268,-0.0798874,-2.9079
1869,0.000269,-0.0798874,-2.84399
1870,0.00027,-0.0639099,-2.81204
1871,0.000271,-0.0639099,-2.74813
1872,0.000272,-0.0639099,-2.73215
1873,0.000273,-0.0639099,-2.66824
1874,0.000274,-0.0798874,-2.65226
1875,0.000275,-0.0798874,-2.57237
1876,0.000276,-0.0479324,-2.54042
1877,0.000277,-0.0639099,-2.50846
1878,0.000278,-0.0798874,-2.44455
1879,0.000279,-0.0639099,-2.42858
1880,0.00028,-0.0798874,-2.38064
1881,0.000281,-0.0479324,-2.31673
1882,0.000282,-0.0639099,-2.25282
1883,0.000283,-0.0639099,-2.23685
1884,0.000284,-0.0639099,-2.18891
1885,0.000285,-0.0639099,-2.10903
1886,0.000286,-0.0639099,-2.09305
1887,0.000287,-0.0798874,-2.04512
1888,0.000288,-0.0798874,-1.98121
1889,0.000289,-0.0798874,-1.96523
1890,0.00029,-0.0798874,-1.9173
1891,0.000291,-0.0798874,-1.85339
1892,0.000292,-0.0798874,-1.78948
1893,0.000293,-0.0639099,-1.75752
1894,0.000294,-0.0639099,-1.70959
1895,0.000295,-0.0798874,-1.67763
1896,0.000296,-0.0798874,-1.59775
1897,0.000297,-0.0798874,-1.54981
1898,0.000298,-0.0798874,-1.50188
1899,0.000299,-0.0798874,-1.45395
1900,0.0003,-0.0798874,-1.40602
1901,0.000301,-0.0639099,-1.34211
1902,0.000302,-0.0639099,-1.31015
1903,0.000303,-0.0798874,-1.26222
1904,0.000304,-0.0798874,-1.23027
1905,0.000305,-0.0798874,-1.15038
1906,0.000306,-0.0798874,-1.10245
1907,0.000307,-0.0798874,-1.03854
1908,0.000308,-0.0798874,-1.00658
1909,0.000309,-0.0798874,-0.974626
1910,0.00031,-0.0798874,-0.910716
1911,0.000311,-0.0798874,-0.862784
1912,0.000312,-0.0798874,-0.814851
1913,0.000313,-0.0798874,-0.766919
1914,0.000314,-0.0798874,-0.734964
1915,0.000315,-0.0798874,-0.639099
1916,0.000316,-0.0798874,-0.607144
1917,0.000317,-0.0798874,-0.559212
1918,0.000318,-0.0798874,-0.527257
1919,0.000319,-0.0798874,-0.447369
1920,0.00032,-0.0798874,-0.399437
1921,0.000321,-0.0798874,-0.351504
1922,0.000322,-0.0798874,-0.303572
1923,0.000323,-0.0798874,-0.25564
1924,0.000324,-0.0639099,-0.207707
1925,0.000325,-0.0639099,-0.143797
1926,0.000326,-0.0639099,-0.0958648
1927,0.000327,-0.0639099,-0.0639099
1928,0.000328,-0.0639099,0
1929,0.000329,-0.0958648,0.0319549
1930,0.00033,-0.0639099,0.0798874
1931,0.000331,-0.0798874,0.12782
1932,0.000332,-0.0798874,0.19173
1933,0.000333,-0.0798874,0.239662
1934,0.000334,-0.0639099,0.287594
1935,0.000335,-0.0639099,0.319549
1936,0.000336,-0.0958648,0.367482
1937,0.000337,-0.0798874,0.431392
1938,0.000338,-0.0798874,0.495302
1939,0.000339,-0.0798874,0.527257
1940,0.00034,-0.0798874,0.591166
1941,0.000341,-0.0798874,0.639099
1942,0.000342,-0.0798874,0.671054
1943,0.000343,-0.0958648,0.750941
1944,0.000344,-0.0639099,0.782896
1945,0.000345,-0.0798874,0.830829
1946,0.000346,-0.0798874,0.878761
1947,0.000347,-0.0798874,0.910716
1948,0.000348,-0.0639099,0.990603
1949,0.000349,-0.0958648,1.02256
1950,0.00035,-0.0798874,1.07049
1951,0.000351,-0.0958648,1.10245
1952,0.000352,-0.0798874,1.18233
1953,0.000353,-0.0639099,1.21429
1954,0.000354,-0.0798874,1.26222
1955,0.000355,-0.0798874,1.31015
1956,0.000356,-0.0798874,1.34211
1957,0.000357,-0.0798874,1.37406
1958,0.000358,-0.0798874,1.43797
1959,0.000359,-0.0798874,1.4859
1960,0.00036,-0.0798874,1.54981
1961,0.000361,-0.0798874,1.58177
1962,0.000362,-0.0798874,1.66166
1963,0.000363,-0.0798874,1.69361
1964,0.000364,-0.0798874,1.72557
1965,0.000365,-0.0798874,1.7735
1966,0.000366,-0.0798874,1.80545
1967,0.000367,-0.0798874,1.88534
1968,0.000368,-0.0798874,1.9173
1969,0.000369,-0.0798874,1.94925
1970,0.00037,-0.0798874,1.99718
1971,0.000371,-0.0798874,2.04512
1972,0.000372,-0.0798874,2.07707
1973,0.000373,-0.0798874,2.14098
1974,0.000374,-0.0798874,2.17294
1975,0.000375,-0.0798874,2.22087
1976,0.000376,-0.0798874,2.25282
1977,0.000377,-0.0639099,2.30076
1978,0.000378,-0.0798874,2.33271
1979,0.000379,-0.0798874,2.38064
1980,0.00038,-0.0798874,2.44455
1981,0.000381,-0.0798874,2.46053
1982,0.000382,-0.0798874,2.52444
1983,0.000383,-0.0798874,2.5564
1984,0.000384,-0.0798874,2.60433
1985,0.000385,-0.0798874,2.63628
1986,0.000386,-0.0798874,2.68422
1987,0.000387,-0.0798874,2.70019
1988,0.000388,-0.0798874,2.7641
