Sample,Time(S),CH1(V),CH2(V)
1472,0.00674,-1.06904,-1.01893
1473,0.00675,-1.06904,-1.03563
1474,0.00676,-1.06904,-1.03563
1475,0.00677,-1.06904,-1.03563
1476,0.00678,-1.06904,-1.03563
1477,0.00679,-1.05233,-1.01893
1478,0.0068,-1.05233,-1.01893
1479,0.00681,-1.03563,-0.968816
1480,0.00682,-1.00222,-0.952112
1481,0.00683,-1.00222,-0.952112
1482,0.00684,-0.968816,-0.902001
1483,0.00685,-0.918705,-0.902001
1484,0.00686,-0.885297,-0.85189
1485,0.00687,-0.85189,-0.818482
1486,0.00688,-0.818482,-0.785075
1487,0.00689,-0.785075,-0.768371
1488,0.0069,-0.751667,-0.684853
1489,0.00691,-0.701556,-0.668149
1490,0.00692,-0.634741,-0.601334
1491,0.00693,-0.58463,-0.551223
1492,0.00694,-0.551223,-0.484408
1493,0.00695,-0.451,-0.417593
1494,0.00696,-0.417593,-0.384186
1495,0.00697,-0.367482,-0.317371
1496,0.00698,-0.300667,-0.233852
1497,0.00699,-0.233852,-0.200445
1498,0.007,-0.167037,-0.116926
1499,0.00701,-0.100222,-0.0835186
1500,0.00702,-0.0668149,-0.0334074
1501,0.00703,0.0334074,0.0501112
1502,0.00704,0.0668149,0.116926
1503,0.00705,0.150333,0.183741
1504,0.00706,0.200445,0.217148
1505,0.00707,0.250556,0.300667
1506,0.00708,0.317371,0.350778
1507,0.00709,0.367482,0.417593
1508,0.0071,0.417593,0.467704
1509,0.00711,0.484408,0.534519
1510,0.00712,0.534519,0.567927
1511,0.00713,0.601334,0.634741
1512,0.00714,0.618038,0.668149
1513,0.00715,0.668149,0.701556
1514,0.00716,0.71826,0.751667
1515,0.00717,0.751667,0.785075
1516,0.00718,0.785075,0.818482
1517,0.00719,0.818482,0.868594
1518,0.0072,0.835186,0.868594
1519,0.00721,0.868594,0.902001
1520,0.00722,0.885297,0.918705
1521,0.00723,0.885297,0.935408
1522,0.00724,0.902001,0.952112
1523,0.00725,0.918705,0.952112
1524,0.00726,0.918705,0.952112
1525,0.00727,0.918705,0.952112
1526,0.00728,0.918705,0.952112
1527,0.00729,0.918705,0.952112
1528,0.0073,0.902001,0.935408
1529,0.00731,0.885297,0.902001
1530,0.00732,0.868594,0.902001
1531,0.00733,0.835186,0.902001
1532,0.00734,0.835186,0.85189
1533,0.00735,0.785075,0.835186
1534,0.00736,0.751667,0.801779
1535,0.00737,0.71826,0.785075
1536,0.00738,0.668149,0.701556
1537,0.00739,0.634741,0.668149
1538,0.0074,0.601334,0.651445
1539,0.00741,0.551223,0.58463
1540,0.00742,0.517815,0.551223
1541,0.00743,0.434297,0.501112
1542,0.00744,0.384186,0.434297
1543,0.00745,0.317371,0.367482
1544,0.00746,0.283963,0.317371
1545,0.00747,0.200445,0.250556
1546,0.00748,0.150333,0.200445
1547,0.00749,0.100222,0.13363
1548,0.0075,0.0334074,0.0668149
1549,0.00751,-0.0501112,0
1550,0.00752,-0.100222,-0.0668149
1551,0.00753,-0.150333,-0.100222
1552,0.00754,-0.217148,-0.183741
1553,0.00755,-0.283963,-0.217148
1554,0.00756,-0.350778,-0.300667
1555,0.00757,-0.384186,-0.367482
1556,0.00758,-0.451,-0.417593
1557,0.00759,-0.534519,-0.451
1558,0.0076,-0.58463,-0.534519
1559,0.00761,-0.634741,-0.58463
1560,0.00762,-0.668149,-0.651445
1561,0.00763,-0.751667,-0.684853
1562,0.00764,-0.768371,-0.71826
1563,0.00765,-0.835186,-0.785075
1564,0.00766,-0.85189,-0.818482
1565,0.00767,-0.885297,-0.868594
1566,0.00768,-0.918705,-0.868594
1567,0.00769,-0.968816,-0.902001
1568,0.0077,-1.00222,-0.952112
1569,0.00771,-1.00222,-0.952112
1570,0.00772,-1.03563,-0.968816
1571,0.00773,-1.05233,-1.01893
1572,0.00774,-1.05233,-1.01893
1573,0.00775,-1.06904,-1.03563
1574,0.00776,-1.06904,-1.03563
1575,0.00777,-1.06904,-1.03563
1576,0.00778,-1.06904,-1.03563
1577,0.00779,-1.05233,-1.00222
1578,0.0078,-1.05233,-1.01893
1579,0.00781,-1.05233,-0.968816
1580,0.00782,-1.00222,-0.968816
1581,0.00783,-1.00222,-0.935408
1582,0.00784,-0.968816,-0.902001
1583,0.00785,-0.918705,-0.902001
1584,0.00786,-0.885297,-0.85189
1585,0.00787,-0.85189,-0.818482
1586,0.00788,-0.818482,-0.785075
1587,0.00789,-0.785075,-0.768371
1588,0.0079,-0.751667,-0.684853
1589,0.00791,-0.701556,-0.668149
1590,0.00792,-0.634741,-0.601334
1591,0.00793,-0.601334,-0.551223
1592,0.00794,-0.551223,-0.484408
1593,0.00795,-0.467704,-0.417593
1594,0.00796,-0.400889,-0.384186
1595,0.00797,-0.367482,-0.334074
1596,0.00798,-0.300667,-0.26726
1597,0.00799,-0.233852,-0.200445
1598,0.008,-0.167037,-0.13363
1599,0.00801,-0.100222,-0.0668149
