Sample,Time(S),CH1(V),CH2(V)
1414,-0.002586,-0.0798874,-4.36185
1415,-0.002585,-0.0798874,-4.36185
1416,-0.002584,-0.0798874,-4.36185
1417,-0.002583,-0.0798874,-4.36185
1418,-0.002582,-0.0798874,-4.36185
1419,-0.002581,-0.0798874,-4.36185
1420,-0.00258,-0.0798874,-4.36185
1421,-0.002579,-0.0798874,-4.36185
1422,-0.002578,-0.0798874,-4.36185
1423,-0.002577,-0.0798874,-4.36185
1424,-0.002576,-0.0798874,-4.36185
1425,-0.002575,-0.0798874,-4.36185
1426,-0.002574,-0.0798874,-4.36185
1427,-0.002573,-0.0798874,-4.36185
1428,-0.002572,-0.0798874,-4.36185
1429,-0.002571,-0.0798874,-4.36185
1430,-0.00257,-0.0798874,-4.34587
1431,-0.002569,-0.0798874,-4.37783
1432,-0.002568,-0.0798874,-4.37783
1433,-0.002567,-0.0798874,-4.37783
1434,-0.002566,-0.0798874,-4.37783
1435,-0.002565,-0.0798874,-4.37783
1436,-0.002564,-0.0798874,-4.36185
1437,-0.002563,-0.0798874,-4.36185
1438,-0.002562,-0.0798874,-4.37783
1439,-0.002561,-0.0798874,-4.37783
1440,-0.00256,-0.0798874,-4.37783
1441,-0.002559,-0.0798874,-4.37783
1442,-0.002558,-0.0798874,-4.37783
1443,-0.002557,-0.0798874,-4.37783
1444,-0.002556,-0.0798874,-4.37783
1445,-0.002555,-0.0798874,-4.37783
1446,-0.002554,-0.0798874,-4.37783
1447,-0.002553,-0.0798874,-4.37783
1448,-0.002552,-0.0798874,-4.37783
1449,-0.002551,-0.0798874,-4.37783
1450,-0.00255,-0.0798874,-4.37783
1451,-0.002549,-0.0798874,-4.37783
1452,-0.002548,-0.0798874,-4.37783
1453,-0.002547,-0.0798874,-4.37783
1454,-0.002546,-0.0798874,-4.37783
1455,-0.002545,-0.0798874,-4.37783
1456,-0.002544,-0.0798874,-4.37783
1457,-0.002543,-0.0798874,-4.37783
1458,-0.002542,-0.0798874,-4.37783
1459,-0.002541,-0.0798874,-4.37783
1460,-0.00254,-0.0798874,-4.37783
1461,-0.002539,-0.0798874,-4.37783
1462,-0.002538,-0.0798874,-4.37783
1463,-0.002537,-0.0798874,-4.36185
1464,-0.002536,-0.0798874,-4.39381
1465,-0.002535,-0.0798874,-4.36185
1466,-0.002534,-0.0798874,-4.36185
1467,-0.002533,-0.0798874,-4.39381
1468,-0.002532,-0.0798874,-4.37783
1469,-0.002531,-0.0798874,-4.37783
1470,-0.00253,-0.0798874,-4.37783
1471,-0.002529,-0.0798874,-4.37783
1472,-0.002528,-0.0798874,-4.37783
1473,-0.002527,-0.0798874,-4.37783
1474,-0.002526,-0.0639099,-4.37783
1475,-0.002525,-0.0798874,-4.37783
1476,-0.002524,-0.0798874,-4.37783
1477,-0.002523,-0.0798874,-4.37783
1478,-0.002522,-0.0798874,-4.37783
1479,-0.002521,-0.0798874,-4.37783
1480,-0.00252,-0.0798874,-4.36185
1481,-0.002519,-0.0798874,-4.39381
1482,-0.002518,-0.0798874,-4.37783
1483,-0.002517,-0.0798874,-4.37783
1484,-0.002516,-0.0798874,-4.37783
1485,-0.002515,-0.0798874,-4.39381
1486,-0.002514,-0.0798874,-4.37783
1487,-0.002513,-0.0798874,-4.36185
1488,-0.002512,-0.0798874,-4.37783
1489,-0.002511,-0.0639099,-4.36185
1490,-0.00251,-0.0958648,-4.39381
1491,-0.002509,-0.0798874,-4.37783
1492,-0.002508,-0.0798874,-4.37783
1493,-0.002507,-0.0639099,-4.37783
1494,-0.002506,-0.0958648,-4.37783
1495,-0.002505,-0.0639099,-4.37783
1496,-0.002504,-0.0958648,-4.37783
1497,-0.002503,-0.0798874,-4.37783
1498,-0.002502,-0.0639099,-4.36185
1499,-0.002501,-0.0798874,-4.40978
1500,-0.0025,-0.0639099,-4.37783
1501,-0.002499,-0.0958648,-4.39381
1502,-0.002498,-0.0639099,-4.37783
1503,-0.002497,-0.0798874,-4.37783
1504,-0.002496,-0.0798874,-4.39381
1505,-0.002495,-0.0798874,-4.36185
1506,-0.002494,-0.0798874,-4.37783
1507,-0.002493,-0.0958648,-4.36185
1508,-0.002492,-0.0958648,-4.39381
1509,-0.002491,-0.0958648,-4.39381
1510,-0.00249,-0.0639099,-4.37783
1511,-0.002489,-0.0639099,-4.37783
1512,-0.002488,-0.0798874,-4.37783
1513,-0.002487,-0.0639099,-4.39381
1514,-0.002486,-0.0958648,-4.36185
1515,-0.002485,-0.0798874,-4.37783
1516,-0.002484,-0.0798874,-4.37783
1517,-0.002483,-0.0639099,-4.36185
1518,-0.002482,-0.0958648,-4.39381
1519,-0.002481,-0.0958648,-4.39381
1520,-0.00248,-0.0639099,-4.39381
1521,-0.002479,-0.0798874,-4.36185
1522,-0.002478,-0.0798874,-4.37783
1523,-0.002477,-0.0958648,-4.39381
1524,-0.002476,-0.0958648,-4.39381
1525,-0.002475,-0.0798874,-4.39381
1526,-0.002474,-0.0798874,-4.39381
1527,-0.002473,-0.0958648,-4.39381
1528,-0.002472,-0.0958648,-4.36185
1529,-0.002471,-0.0639099,-4.37783
1530,-0.00247,-0.0798874,-4.37783
1531,-0.002469,-0.0798874,-4.37783
1532,-0.002468,-0.0958648,-4.37783
1533,-0.002467,-0.0958648,-4.39381
1534,-0.002466,-0.0798874,-4.36185
1535,-0.002465,-0.0798874,-4.36185
1536,-0.002464,-0.0798874,-4.39381
1537,-0.002463,-0.0639099,-4.39381
1538,-0.002462,-0.0958648,-4.36185
1539,-0.002461,-0.0798874,-4.37783
1540,-0.00246,-0.0958648,-4.39381
1541,-0.002459,-0.0798874,-4.39381
1542,-0.002458,-0.0798874,-4.37783
1543,-0.002457,-0.0798874,-4.36185
1544,-0.002456,-0.0798874,-4.39381
1545,-0.002455,-0.0798874,-4.39381
1546,-0.002454,-0.0798874,-4.37783
1547,-0.002453,-0.0639099,-4.36185
1548,-0.002452,-0.0798874,-4.39381
1549,-0.002451,-0.0798874,-4.39381
1550,-0.00245,-0.0639099,-4.39381
1551,-0.002449,-0.0639099,-4.39381
1552,-0.002448,-0.0958648,-4.39381
1553,-0.002447,-0.0639099,-4.37783
1554,-0.002446,-0.0798874,-4.40978
1555,-0.002445,-0.0798874,-4.36185
1556,-0.002444,-0.0639099,-4.37783
1557,-0.002443,-0.0958648,-4.37783
1558,-0.002442,-0.0958648,-4.39381
1559,-0.002441,-0.0798874,-4.39381
1560,-0.00244,-0.0798874,-4.37783
1561,-0.002439,-0.0798874,-4.36185
1562,-0.002438,-0.0798874,-4.39381
1563,-0.002437,-0.0798874,-4.37783
1564,-0.002436,-0.0639099,-4.37783
1565,-0.002435,-0.0958648,-4.37783
1566,-0.002434,-0.0798874,-4.39381
1567,-0.002433,-0.0798874,-4.39381
1568,-0.002432,-0.0639099,-4.37783
1569,-0.002431,-0.0798874,-4.36185
1570,-0.00243,-0.0798874,-4.39381
1571,-0.002429,-0.0798874,-4.39381
1572,-0.002428,-0.0798874,-4.39381
1573,-0.002427,-0.0798874,-4.36185
1574,-0.002426,-0.0798874,-4.37783
1575,-0.002425,-0.0639099,-4.36185
1576,-0.002424,-0.0958648,-4.39381
1577,-0.002423,-0.0639099,-4.36185
1578,-0.002422,-0.0798874,-4.37783
1579,-0.002421,-0.0798874,-4.37783
1580,-0.00242,-0.0798874,-4.36185
1581,-0.002419,-0.0639099,-4.39381
1582,-0.002418,-0.0958648,-4.39381
1583,-0.002417,-0.0639099,-4.39381
1584,-0.002416,-0.0798874,-4.37783
1585,-0.002415,-0.0798874,-4.37783
1586,-0.002414,-0.0798874,-4.39381
1587,-0.002413,-0.0798874,-4.39381
1588,-0.002412,-0.0798874,-4.39381
1589,-0.002411,-0.0798874,-4.36185
1590,-0.00241,-0.0798874,-4.37783
1591,-0.002409,-0.0798874,-4.37783
1592,-0.002408,-0.0798874,-4.37783
1593,-0.002407,-0.0798874,-4.36185
1594,-0.002406,-0.0798874,-4.39381
1595,-0.002405,-0.0798874,-4.37783
1596,-0.002404,-0.0798874,-4.39381
1597,-0.002403,-0.0798874,-4.39381
1598,-0.002402,-0.0798874,-4.39381
1599,-0.002401,-0.0798874,-4.39381
1600,-0.0024,-0.0798874,-4.39381
1601,-0.002399,-0.0798874,-4.36185
1602,-0.002398,-0.0798874,-4.37783
1603,-0.002397,-0.0798874,-4.39381
1604,-0.002396,-0.0798874,-4.37783
1605,-0.002395,-0.0798874,-4.40978
1606,-0.002394,-0.0958648,-4.36185
1607,-0.002393,-0.0958648,-4.39381
1608,-0.002392,-0.0798874,-4.36185
1609,-0.002391,-0.0798874,-4.37783
1610,-0.00239,-0.0798874,-4.37783
1611,-0.002389,-0.0798874,-4.37783
1612,-0.002388,-0.0798874,-4.37783
1613,-0.002387,-0.0798874,-4.36185
1614,-0.002386,-0.0798874,-4.39381
1615,-0.002385,-0.0798874,-4.36185
1616,-0.002384,-0.0798874,-4.37783
1617,-0.002383,-0.0798874,-4.36185
1618,-0.002382,-0.0958648,-4.40978
1619,-0.002381,-0.0639099,-4.37783
1620,-0.00238,-0.0798874,-4.39381
1621,-0.002379,-0.0798874,-4.39381
1622,-0.002378,-0.0798874,-4.36185
1623,-0.002377,-0.0798874,-4.36185
1624,-0.002376,-0.0639099,-4.39381
1625,-0.002375,-0.0958648,-4.36185
1626,-0.002374,-0.0798874,-4.37783
1627,-0.002373,-0.0798874,-4.36185
1628,-0.002372,-0.0798874,-4.37783
1629,-0.002371,-0.0798874,-4.39381
1630,-0.00237,-0.0798874,-4.39381
1631,-0.002369,-0.0798874,-4.37783
1632,-0.002368,-0.0639099,-4.37783
1633,-0.002367,-0.0958648,-4.37783
1634,-0.002366,-0.0798874,-4.37783
1635,-0.002365,-0.0798874,-4.39381
1636,-0.002364,-0.0798874,-4.39381
1637,-0.002363,-0.0798874,-4.39381
1638,-0.002362,-0.0798874,-4.36185
1639,-0.002361,-0.0798874,-4.39381
1640,-0.00236,-0.0798874,-4.37783
1641,-0.002359,-0.0639099,-4.39381
1642,-0.002358,-0.0798874,-4.37783
1643,-0.002357,-0.0798874,-4.36185
1644,-0.002356,-0.0639099,-4.39381
1645,-0.002355,-0.0798874,-4.39381
1646,-0.002354,-0.0798874,-4.36185
1647,-0.002353,-0.0798874,-4.37783
1648,-0.002352,-0.0798874,-4.37783
1649,-0.002351,-0.0798874,-4.37783
1650,-0.00235,-0.0798874,-4.36185
1651,-0.002349,-0.0798874,-4.39381
1652,-0.002348,-0.0798874,-4.36185
1653,-0.002347,-0.0798874,-4.39381
1654,-0.002346,-0.0798874,-4.39381
1655,-0.002345,-0.0639099,-4.39381
1656,-0.002344,-0.0798874,-4.37783
1657,-0.002343,-0.0798874,-4.39381
1658,-0.002342,-0.0798874,-4.36185
1659,-0.002341,-0.0798874,-4.37783
1660,-0.00234,-0.0798874,-4.39381
1661,-0.002339,-0.0798874,-4.39381
1662,-0.002338,-0.0798874,-4.39381
1663,-0.002337,-0.0798874,-4.39381
1664,-0.002336,-0.0798874,-4.39381
1665,-0.002335,-0.0798874,-4.39381
1666,-0.002334,-0.0639099,-4.39381
1667,-0.002333,-0.0958648,-4.39381
1668,-0.002332,-0.0798874,-4.39381
1669,-0.002331,-0.0639099,-4.39381
1670,-0.00233,-0.0958648,-4.39381
1671,-0.002329,-0.0639099,-4.39381
1672,-0.002328,-0.0798874,-4.39381
1673,-0.002327,-0.0639099,-4.39381
1674,-0.002326,-0.0958648,-4.39381
1675,-0.002325,-0.0639099,-4.39381
1676,-0.002324,-0.0798874,-4.39381
1677,-0.002323,-0.0798874,-4.39381
1678,-0.002322,-0.0798874,-4.39381
1679,-0.002321,-0.0798874,-4.39381
1680,-0.00232,-0.0639099,-4.39381
1681,-0.002319,-0.0958648,-4.39381
1682,-0.002318,-0.0639099,-4.39381
1683,-0.002317,-0.0798874,-4.39381
1684,-0.002316,-0.0798874,-4.39381
1685,-0.002315,-0.0798874,-4.39381
1686,-0.002314,-0.0958648,-4.37783
1687,-0.002313,-0.0798874,-4.40978
1688,-0.002312,-0.0639099,-4.40978
1689,-0.002311,-0.0798874,-4.39381
1690,-0.00231,-0.0798874,-4.39381
1691,-0.002309,-0.0798874,-4.37783
1692,-0.002308,-0.0798874,-4.40978
1693,-0.002307,-0.0958648,-4.40978
1694,-0.002306,-0.0639099,-4.40978
1695,-0.002305,-0.0798874,-4.39381
1696,-0.002304,-0.0958648,-4.40978
1697,-0.002303,-0.0639099,-4.37783
1698,-0.002302,-0.0798874,-4.39381
1699,-0.002301,-0.0798874,-4.39381
1700,-0.0023,-0.0798874,-4.39381
1701,-0.002299,-0.0798874,-4.40978
1702,-0.002298,-0.0798874,-4.40978
1703,-0.002297,-0.0798874,-4.40978
1704,-0.002296,-0.0798874,-4.40978
1705,-0.002295,-0.0798874,-4.40978
1706,-0.002294,-0.0798874,-4.40978
1707,-0.002293,-0.0639099,-4.40978
1708,-0.002292,-0.0639099,-4.40978
1709,-0.002291,-0.0958648,-4.40978
1710,-0.00229,-0.0639099,-4.40978
1711,-0.002289,-0.0958648,-4.40978
1712,-0.002288,-0.0958648,-4.40978
1713,-0.002287,-0.0958648,-4.40978
1714,-0.002286,-0.0798874,-4.37783
1715,-0.002285,-0.0798874,-4.34587
1716,-0.002284,-0.0798874,-4.26599
1717,-0.002283,-0.0798874,-4.15414
1718,-0.002282,-0.0798874,-4.05828
1719,-0.002281,-0.0798874,-3.8985
1720,-0.00228,-0.0798874,-3.80264
1721,-0.002279,-0.0798874,-3.67482
1722,-0.002278,-0.0479324,-3.51504
1723,-0.002277,-0.0639099,-3.41918
1724,-0.002276,-0.0639099,-3.27538
1725,-0.002275,-0.0639099,-3.16354
1726,-0.002274,-0.0639099,-2.98779
1727,-0.002273,-0.0479324,-2.87595
1728,-0.002272,-0.0479324,-2.68422
1729,-0.002271,-0.0479324,-2.54042
1730,-0.00227,-0.0479324,-2.39662
1731,-0.002269,-0.0479324,-2.22087
1732,-0.002268,-0.0479324,-2.04512
1733,-0.002267,-0.0319549,-1.9173
1734,-0.002266,-0.0319549,-1.75752
1735,-0.002265,-0.0319549,-1.58177
1736,-0.002264,-0.0319549,-1.43797
1737,-0.002263,-0.0319549,-1.2782
1738,-0.002262,0,-1.10245
1739,-0.002261,0,-0.958648
1740,-0.00226,0,-0.782896
1741,-0.002259,0,-0.623121
1742,-0.002258,0,-0.495302
1743,-0.002257,0,-0.319549
1744,-0.002256,-0.0319549,-0.143797
1745,-0.002255,0.0159775,0.0319549
1746,-0.002254,0,0.19173
1747,-0.002253,0.0319549,0.367482
1748,-0.002252,0.0319549,0.527257
1749,-0.002251,0.0319549,0.687031
1750,-0.00225,0.0319549,0.862784
1751,-0.002249,0.0319549,1.00658
1752,-0.002248,0.0319549,1.19831
1753,-0.002247,0.0319549,1.32613
1754,-0.002246,0.0319549,1.50188
1755,-0.002245,0.0319549,1.69361
1756,-0.002244,0.0319549,1.82143
1757,-0.002243,0.0319549,2.01316
1758,-0.002242,0.0479324,2.18891
1759,-0.002241,0.0479324,2.31673
1760,-0.00224,0.0479324,2.50846
1761,-0.002239,0.0479324,2.65226
1762,-0.002238,0.0479324,2.84399
1763,-0.002237,0.0479324,2.98779
1764,-0.002236,0.0479324,3.16354
1765,-0.002235,0.0639099,3.33929
1766,-0.002234,0.0319549,3.48309
1767,-0.002233,0.0479324,3.64286
1768,-0.002232,0.0479324,3.81862
1769,-0.002231,0.0479324,3.96241
1770,-0.00223,0.0479324,4.15414
1771,-0.002229,0.0479324,4.26599
1772,-0.002228,0.0479324,4.31392
1773,-0.002227,0.0479324,4.31392
1774,-0.002226,0.0639099,4.31392
1775,-0.002225,0.0319549,4.31392
1776,-0.002224,0.0479324,4.31392
1777,-0.002223,0.0479324,4.31392
1778,-0.002222,0.0479324,4.31392
1779,-0.002221,0.0159775,4.31392
1780,-0.00222,0.0319549,4.31392
1781,-0.002219,0.0319549,4.31392
1782,-0.002218,0.0319549,4.31392
1783,-0.002217,0.0319549,4.31392
1784,-0.002216,0.0319549,4.28196
1785,-0.002215,0.0159775,4.29794
1786,-0.002214,0.0319549,4.28196
1787,-0.002213,0,4.31392
1788,-0.002212,0.0159775,4.31392
1789,-0.002211,0.0159775,4.28196
1790,-0.00221,0.0159775,4.31392
1791,-0.002209,0.0159775,4.29794
1792,-0.002208,0.0159775,4.29794
1793,-0.002207,0.0159775,4.29794
1794,-0.002206,0.0159775,4.29794
1795,-0.002205,-0.0319549,4.26599
1796,-0.002204,0,4.28196
1797,-0.002203,0,4.28196
1798,-0.002202,0,4.28196
1799,-0.002201,0,4.28196
1800,-0.0022,0,4.28196
1801,-0.002199,0,4.28196
1802,-0.002198,-0.0319549,4.28196
1803,-0.002197,-0.0319549,4.28196
1804,-0.002196,0,4.28196
1805,-0.002195,-0.0479324,4.28196
1806,-0.002194,-0.0479324,4.26599
1807,-0.002193,-0.0479324,4.26599
1808,-0.002192,-0.0479324,4.26599
1809,-0.002191,-0.0479324,4.26599
1810,-0.00219,-0.0479324,4.26599
1811,-0.002189,-0.0479324,4.26599
1812,-0.002188,-0.0479324,4.21805
1813,-0.002187,-0.0479324,4.25001
1814,-0.002186,-0.0319549,4.25001
1815,-0.002185,-0.0639099,4.25001
1816,-0.002184,-0.0639099,4.25001
1817,-0.002183,-0.0319549,4.25001
1818,-0.002182,-0.0639099,4.25001
1819,-0.002181,-0.0639099,4.25001
1820,-0.00218,-0.0639099,4.25001
1821,-0.002179,-0.0639099,4.25001
1822,-0.002178,-0.0639099,4.25001
1823,-0.002177,-0.0639099,4.25001
1824,-0.002176,-0.0639099,4.25001
1825,-0.002175,-0.0639099,4.25001
1826,-0.002174,-0.0639099,4.25001
1827,-0.002173,-0.0639099,4.25001
1828,-0.002172,-0.0639099,4.25001
1829,-0.002171,-0.0639099,4.25001
1830,-0.00217,-0.0479324,4.20208
1831,-0.002169,-0.0639099,4.21805
1832,-0.002168,-0.0639099,4.21805
1833,-0.002167,-0.0639099,4.21805
1834,-0.002166,-0.0639099,4.21805
1835,-0.002165,-0.0639099,4.21805
1836,-0.002164,-0.0639099,4.21805
1837,-0.002163,-0.0639099,4.21805
1838,-0.002162,-0.0639099,4.21805
1839,-0.002161,-0.0639099,4.21805
1840,-0.00216,-0.0639099,4.21805
1841,-0.002159,-0.0798874,4.21805
1842,-0.002158,-0.0798874,4.21805
1843,-0.002157,-0.0798874,4.21805
1844,-0.002156,-0.0798874,4.21805
1845,-0.002155,-0.0639099,4.21805
1846,-0.002154,-0.0639099,4.21805
1847,-0.002153,-0.0798874,4.21805
1848,-0.002152,-0.0798874,4.21805
1849,-0.002151,-0.0798874,4.21805
1850,-0.00215,-0.0798874,4.21805
1851,-0.002149,-0.0798874,4.21805
1852,-0.002148,-0.0798874,4.21805
1853,-0.002147,-0.0798874,4.21805
1854,-0.002146,-0.0798874,4.21805
1855,-0.002145,-0.0798874,4.21805
1856,-0.002144,-0.0639099,4.21805
1857,-0.002143,-0.0639099,4.21805
1858,-0.002142,-0.0798874,4.20208
1859,-0.002141,-0.0798874,4.20208
1860,-0.00214,-0.0798874,4.20208
1861,-0.002139,-0.0798874,4.21805
1862,-0.002138,-0.0798874,4.21805
1863,-0.002137,-0.0798874,4.20208
1864,-0.002136,-0.0798874,4.20208
1865,-0.002135,-0.0798874,4.21805
1866,-0.002134,-0.0798874,4.21805
1867,-0.002133,-0.0798874,4.21805
1868,-0.002132,-0.0798874,4.1861
1869,-0.002131,-0.0798874,4.1861
1870,-0.00213,-0.0798874,4.21805
1871,-0.002129,-0.0798874,4.20208
1872,-0.002128,-0.0798874,4.20208
1873,-0.002127,-0.0798874,4.20208
1874,-0.002126,-0.0798874,4.21805
1875,-0.002125,-0.0798874,4.21805
1876,-0.002124,-0.0798874,4.21805
1877,-0.002123,-0.0798874,4.20208
1878,-0.002122,-0.0798874,4.20208
1879,-0.002121,-0.0798874,4.21805
1880,-0.00212,-0.0798874,4.21805
1881,-0.002119,-0.0798874,4.21805
1882,-0.002118,-0.0798874,4.1861
1883,-0.002117,-0.0798874,4.20208
1884,-0.002116,-0.0798874,4.20208
1885,-0.002115,-0.0798874,4.21805
1886,-0.002114,-0.0798874,4.21805
1887,-0.002113,-0.0798874,4.21805
1888,-0.002112,-0.0798874,4.1861
1889,-0.002111,-0.0798874,4.20208
1890,-0.00211,-0.0798874,4.20208
1891,-0.002109,-0.0798874,4.1861
1892,-0.002108,-0.0798874,4.21805
1893,-0.002107,-0.0798874,4.21805
1894,-0.002106,-0.0798874,4.1861
1895,-0.002105,-0.0798874,4.20208
1896,-0.002104,-0.0798874,4.20208
1897,-0.002103,-0.0798874,4.1861
1898,-0.002102,-0.0798874,4.25001
1899,-0.002101,-0.0798874,4.20208
1900,-0.0021,-0.0798874,4.21805
1901,-0.002099,-0.0798874,4.20208
1902,-0.002098,-0.0798874,4.1861
1903,-0.002097,-0.0798874,4.21805
1904,-0.002096,-0.0798874,4.21805
1905,-0.002095,-0.0798874,4.21805
1906,-0.002094,-0.0798874,4.20208
1907,-0.002093,-0.0639099,4.20208
1908,-0.002092,-0.0798874,4.20208
1909,-0.002091,-0.0798874,4.21805
1910,-0.00209,-0.0798874,4.21805
1911,-0.002089,-0.0798874,4.1861
1912,-0.002088,-0.0798874,4.20208
1913,-0.002087,-0.0798874,4.20208
1914,-0.002086,-0.0798874,4.20208
1915,-0.002085,-0.0798874,4.21805
1916,-0.002084,-0.0639099,4.21805
1917,-0.002083,-0.0798874,4.21805
1918,-0.002082,-0.0798874,4.1861
1919,-0.002081,-0.0798874,4.20208
1920,-0.00208,-0.0639099,4.21805
1921,-0.002079,-0.0798874,4.21805
1922,-0.002078,-0.0798874,4.21805
1923,-0.002077,-0.0798874,4.21805
1924,-0.002076,-0.0798874,4.21805
1925,-0.002075,-0.0798874,4.21805
1926,-0.002074,-0.0798874,4.21805
1927,-0.002073,-0.0798874,4.20208
1928,-0.002072,-0.0798874,4.21805
1929,-0.002071,-0.0798874,4.21805
1930,-0.00207,-0.0798874,4.21805
1931,-0.002069,-0.0798874,4.21805
1932,-0.002068,-0.0958648,4.21805
1933,-0.002067,-0.0639099,4.20208
1934,-0.002066,-0.0798874,4.21805
1935,-0.002065,-0.0798874,4.21805
1936,-0.002064,-0.0798874,4.21805
1937,-0.002063,-0.0798874,4.21805
1938,-0.002062,-0.0639099,4.20208
1939,-0.002061,-0.0958648,4.21805
1940,-0.00206,-0.0639099,4.21805
1941,-0.002059,-0.0798874,4.1861
1942,-0.002058,-0.0798874,4.21805
1943,-0.002057,-0.0798874,4.21805
1944,-0.002056,-0.0798874,4.21805
1945,-0.002055,-0.0798874,4.21805
1946,-0.002054,-0.0798874,4.21805
1947,-0.002053,-0.0798874,4.21805
1948,-0.002052,-0.0798874,4.21805
1949,-0.002051,-0.0798874,4.21805
1950,-0.00205,-0.0798874,4.21805
1951,-0.002049,-0.0798874,4.21805
1952,-0.002048,-0.0798874,4.21805
1953,-0.002047,-0.0798874,4.21805
1954,-0.002046,-0.0798874,4.21805
1955,-0.002045,-0.0798874,4.21805
1956,-0.002044,-0.0798874,4.21805
1957,-0.002043,-0.0798874,4.20208
1958,-0.002042,-0.0798874,4.25001
1959,-0.002041,-0.0798874,4.21805
1960,-0.00204,-0.0798874,4.21805
1961,-0.002039,-0.0798874,4.20208
1962,-0.002038,-0.0798874,4.25001
1963,-0.002037,-0.0798874,4.20208
1964,-0.002036,-0.0798874,4.21805
1965,-0.002035,-0.0798874,4.20208
1966,-0.002034,-0.0798874,4.25001
1967,-0.002033,-0.0798874,4.25001
1968,-0.002032,-0.0798874,4.25001
1969,-0.002031,-0.0798874,4.25001
1970,-0.00203,-0.0798874,4.25001
1971,-0.002029,-0.0798874,4.25001
1972,-0.002028,-0.0798874,4.20208
1973,-0.002027,-0.0798874,4.20208
1974,-0.002026,-0.0798874,4.25001
1975,-0.002025,-0.0798874,4.20208
1976,-0.002024,-0.0798874,4.21805
1977,-0.002023,-0.0798874,4.21805
1978,-0.002022,-0.0798874,4.21805
1979,-0.002021,-0.0798874,4.21805
1980,-0.00202,-0.0798874,4.25001
1981,-0.002019,-0.0798874,4.25001
1982,-0.002018,-0.0798874,4.25001
1983,-0.002017,-0.0798874,4.21805
1984,-0.002016,-0.0798874,4.21805
1985,-0.002015,-0.0798874,4.21805
1986,-0.002014,-0.0798874,4.21805
1987,-0.002013,-0.0798874,4.21805
1988,-0.002012,-0.0798874,4.25001
1989,-0.002011,-0.0798874,4.21805
1990,-0.00201,-0.0798874,4.21805
1991,-0.002009,-0.0798874,4.21805
1992,-0.002008,-0.0798874,4.20208
1993,-0.002007,-0.0798874,4.25001
1994,-0.002006,-0.0639099,4.25001
1995,-0.002005,-0.0798874,4.20208
1996,-0.002004,-0.0798874,4.21805
1997,-0.002003,-0.0798874,4.21805
1998,-0.002002,-0.0798874,4.21805
1999,-0.002001,-0.0798874,4.21805
2000,-0.002,-0.0798874,4.25001
2001,-0.001999,-0.0798874,4.20208
2002,-0.001998,-0.0798874,4.25001
2003,-0.001997,-0.0798874,4.21805
2004,-0.001996,-0.0798874,4.21805
2005,-0.001995,-0.0798874,4.21805
2006,-0.001994,-0.0798874,4.21805
2007,-0.001993,-0.0798874,4.21805
2008,-0.001992,-0.0798874,4.21805
2009,-0.001991,-0.0798874,4.21805
2010,-0.00199,-0.0798874,4.21805
2011,-0.001989,-0.0798874,4.21805
2012,-0.001988,-0.0639099,4.21805
2013,-0.001987,-0.0958648,4.21805
2014,-0.001986,-0.0958648,4.21805
2015,-0.001985,-0.0639099,4.21805
2016,-0.001984,-0.0798874,4.21805
2017,-0.001983,-0.0798874,4.21805
2018,-0.001982,-0.0798874,4.21805
2019,-0.001981,-0.0798874,4.21805
2020,-0.00198,-0.0798874,4.21805
2021,-0.001979,-0.0639099,4.21805
2022,-0.001978,-0.0958648,4.21805
2023,-0.001977,-0.0639099,4.21805
2024,-0.001976,-0.0639099,4.21805
2025,-0.001975,-0.0958648,4.21805
2026,-0.001974,-0.0639099,4.21805
2027,-0.001973,-0.0798874,4.25001
2028,-0.001972,-0.0798874,4.25001
2029,-0.001971,-0.0798874,4.20208
2030,-0.00197,-0.0798874,4.21805
2031,-0.001969,-0.0798874,4.20208
2032,-0.001968,-0.0798874,4.21805
2033,-0.001967,-0.0798874,4.21805
2034,-0.001966,-0.0798874,4.21805
2035,-0.001965,-0.0798874,4.21805
2036,-0.001964,-0.0798874,4.21805
2037,-0.001963,-0.0798874,4.21805
2038,-0.001962,-0.0639099,4.21805
2039,-0.001961,-0.0958648,4.21805
2040,-0.00196,-0.0798874,4.21805
2041,-0.001959,-0.0798874,4.21805
2042,-0.001958,-0.0798874,4.21805
2043,-0.001957,-0.0798874,4.20208
2044,-0.001956,-0.0798874,4.25001
2045,-0.001955,-0.0798874,4.21805
2046,-0.001954,-0.0798874,4.21805
2047,-0.001953,-0.0798874,4.21805
2048,-0.001952,-0.0798874,4.21805
2049,-0.001951,-0.0798874,4.21805
2050,-0.00195,-0.0798874,4.20208
2051,-0.001949,-0.0798874,4.25001
2052,-0.001948,-0.0958648,4.21805
2053,-0.001947,-0.0798874,4.21805
2054,-0.001946,-0.0798874,4.21805
2055,-0.001945,-0.0798874,4.21805
2056,-0.001944,-0.0798874,4.20208
2057,-0.001943,-0.0798874,4.25001
2058,-0.001942,-0.0798874,4.21805
2059,-0.001941,-0.0798874,4.21805
2060,-0.00194,-0.0798874,4.21805
2061,-0.001939,-0.0798874,4.20208
2062,-0.001938,-0.0798874,4.25001
2063,-0.001937,-0.0798874,4.25001
2064,-0.001936,-0.0798874,4.20208
2065,-0.001935,-0.0798874,4.21805
2066,-0.001934,-0.0798874,4.21805
2067,-0.001933,-0.0958648,4.21805
2068,-0.001932,-0.0958648,4.21805
